DateAdded	Title	DOI	Year	Journal/Publisher	Abstract	Keywords	URL	Issue	Reviewers	PRs
2020-03-27	小柴胡汤治疗早期新型冠状病毒肺炎(COVID-19)邪热郁肺、枢机不利证功效网络分析与机制预测	NA	NA	中草药	目的 研究小柴胡汤在治疗新型冠状病毒肺炎(COVID-19)邪热郁肺、枢机不利证过程中的功效作用网络及潜在机制,分析方剂中抗新型冠状病毒(SARS-CoV-2)的活性成分。方法 首先查阅文献分析COVID-19邪热郁肺、枢机不利证与小柴胡汤适应证的方证对应关系,继而运用网络药理学技术Cytoscape3.6.0等软件分别构建小柴胡汤“中药方剂-活性成分-关键靶点”功效作用网络,并确认方中抗SARS-CoV-2活性成分,在多方面分析小柴胡汤治疗早期COVID-19邪热郁肺、枢机不利证的功效作用及机制。结果 已有文献报道中药潜在抗SARS-CoV-2活性成分48个;共分析出小柴胡汤中治疗肺炎、调节免疫的活性成分140个,其中黄芩素、芒柄花素、槲皮素等12个成分具有潜在抗SARS-CoV-2活性。小柴胡汤中活性成分通过IL-6、NOS2、ESR1等95个关键靶点进行肺炎治疗和免疫调节,涉及TNF信号通路、IL-17信号通路、甲型流感等多条通路。基因共表达和蛋白-蛋白互相作用(PPI)分析发现,血管紧张素转化酶II(ACE2)仅与上述靶点中NOS2具有共表达,并且在PPI互作网络中也仅与5个靶点有相互作用关系,推测ACE2靶点仅在SARS-CoV-2入侵人体的时候起到重要作用,而在病毒感染后的肺炎治疗中作用甚微。结论 小柴胡汤中活性成分在抑制SARS-CoV-2活性、阻断SARS-CoV-2入侵途径、抑制炎症风暴、调节机体免疫等多方面发挥治疗COVID-19的作用;值得注意的是针对ACE2靶点设计药物可阻断病毒入侵,但对肺泡内炎症等病变疗效可能不佳,所以,这也为小柴胡汤对早期COVID-19治疗提供了多靶点、多向性空间。另外,小柴胡汤用于治疗早期COVID-19时尤应注意精准辨证用药,一是避免产生不良反应,二是避免加重COVID-19病情出现细胞因子损伤。	小柴胡汤; 新型冠状病毒; 网络药理学; 血管紧张素转化酶Ⅱ; 黄芩素; 芒柄花素; 槲皮素	NA			
2020-03-27	托珠单抗在新型冠状病毒治疗中的临床药学指引	NA	NA	中国医院药学杂志	2019年12月，新型冠状病毒肺炎（corona virus disease-19，COVID-19）在我国武汉暴发。有专家指出 COVID-19 感染者病情的突然加重可能和“细胞因子风暴”（炎症风暴）有关，目前并无针对于此的特效药。托珠单抗为IL-6 拮抗剂，很可能阻断细胞因子风暴进而阻止COVID-19患者向重症转变。但因证据有限，临床工作者在实践中面临着许多问题，如缺乏托珠单抗在一般和特殊人群中的详细用药指导，推荐方案的依据不明确等。本文就该药物的基本信息、国内外研究现状、相互作用、不良反应等方面进行概述，以期为临床用药提供参考。	托珠单抗; 新型冠状病毒; 细胞因子风暴	NA			
2020-03-27	托珠单抗在新型冠状病毒肺炎的应用研究探讨	NA	NA	今日药学	2019年12月以来，新型冠状病毒（Coronavirus Disease 2019，COVID-19）感染在武汉暴发并蔓延至全国，给我国整个社会带来巨大的挑战。部分COVID-19 感染者早期发病并不十分凶险，但后期会突然加速进展，病人很快进入一种多脏器功能衰竭的状态，李兰娟院士等提出了“细胞因子风暴”概念。但目前并没有特效药物，认为IL-6是诱发细胞因子风暴的重要通路，本文结合相关文献的复习和分析，旨在综述IL-6受体阻断剂托珠单抗在新型冠状病毒肺炎危重患者使用的可行性。	新型冠状病毒肺炎; 细胞因子风暴; 白介素-6; 托珠单抗	NA			
2020-03-27	热炎宁合剂在评价人冠状病毒肺炎疫毒袭肺证中的应用	NA	NA	中国中药杂志	前期研究中，本实验室根据国家《新型冠状病毒肺炎诊疗方案》中医临床分型，建立了人冠状病毒肺炎疫毒袭肺证小鼠病证结合模型。该研究采用人冠状病毒肺炎疫毒袭肺证小鼠病证结合模型，评价热炎宁合剂的有效性，为临床应用提供动物实验支持。将小鼠分为正常组，HCoV-229E感染组，寒湿组，寒湿+HCoV-229E感染组，热炎宁大、小剂量组，其中寒湿组、寒湿+229E感染组、热炎宁两剂量组给予寒湿刺激造模7 d，第5天选择229E感染组、寒湿+229E感染组、热炎宁两剂量组感染HCoV-229E病毒，感染当天热炎宁给药治疗，给药3 d，第4天取血并解剖取肺组织，计算肺指数和抑制率；流式技术检测外周血液中T和B淋巴细胞百分比；RT-PCR技术检测肺组织核酸病毒载量；ELISA法检测血清中胃动素、胃泌素含量以及肺组织中细胞因子TNF-α，IFN-γ，IL-6，IL-10含量。热炎宁合剂能显著降低人冠状病毒肺炎疫毒袭肺证小鼠的肺指数（P<0.01）；能显著提升模型小鼠外周血CD8~(+ )T淋巴细胞和CD4~(+ )T淋巴细胞百分比（P<0.05，P<0.01）；热炎宁小剂量能有效升高总B淋巴细胞百分比（P<0.05），降低模型小鼠肺组织病毒载量（P<0.01），显著降低模型小鼠肺组织中TNF-α，IFN-γ，IL-6，IL-10含量（P<0.01），显著降低模型小鼠血清中胃动素含量（P<0.01）。热炎宁合剂能较好治疗人冠状病毒肺炎疫毒袭肺证，其在改善肺部病变，增强小鼠胃肠道功能，提高小鼠自身免疫机能，降低体内细胞因子表达方面均具有明显疗效，为临床研究提供实验依据。	新型冠状病毒肺炎; 疫毒袭肺证; 热炎宁合剂; 小鼠模型	NA			
2020-03-27	肺炎一号方、肺炎二号方治疗新型冠状病毒肺炎	NA	NA	中医学报	目的：观察中药方（肺炎一号方、肺炎二号方）对新型冠状病毒肺炎的临床疗效。方法：选取新型冠状病毒肺炎患者68例为研究对象，所有患者入院均予常规抗病毒及对症治疗，将服用中药方者53例（肺炎一号方28例、肺炎二号方25例）作为观察组，未服用中药方15例作为对照组，治疗10d后观察两组患者临床症状（发热、咳嗽、乏力等）、体温和指脉氧饱和度（Peripheral Oxygen Saturation，SPO2），实验室检查如白细胞计数（White Blood Cell Count，WBC）、中性粒细胞绝对值（Absolute Neutrophil Count，NEU#）、淋巴细胞绝对值（Absolute Lymphocyte Count，LYM#）、超敏C反应蛋白（High-sensitive C-reactive Protein，CRP-H）、降钙素原（Procalcitonin，PCT）、白细胞介素6（Interleukin 6，IL-6），病毒核酸检测，肺部CT等指标，并评价各组疗效及安全性。结果：治疗后，观察组临床症状评分、SPO2、核酸转阴率、CT好转率、转重率均优于对照组（P<0.05）；观察组WBC、LYM#、CRP-H、IL-6均较对照组显著改善（P<0.05）；两组体温、NEU#、PCT等指标比较，差异无统计学差异（P 0.05）。结论：肺炎一号方、肺炎二号方有助于改善新型冠状病毒肺炎临床症状，减轻炎症反应，并可有效防止病情发展。	新型冠状病毒肺炎; 肺炎一号方; 肺炎二号方; 寒湿郁肺证; 疫毒闭肺证; 中医药疗法	NA			
2020-03-27	苦参碱氯化钠注射液对人冠状病毒肺炎寒湿疫毒袭肺证小鼠病证结合模型的治疗作用	NA	NA	药学学报	“疫毒袭肺证”是北京市中医管理局对新型冠状病毒感染肺炎的中医病证分类，本研究首次建立了与新型冠状病毒中医寒湿疫毒袭肺证相吻合的病症结合小鼠模型，并基于免疫调节及炎性损伤等环节，研究了疫区临床用药苦参碱氯化钠注射液对人冠状病毒肺炎寒湿疫毒袭肺证小鼠病证结合模型的治疗作用。通过肺指数、肺指数抑制率和肺组织病理检测评价苦参碱氯化钠注射液对模型小鼠的治疗作用；RT-PCR检测肺组织病毒核酸表达量评价其抗病毒作用；流式细胞术检测CD4~(+)T细胞、CD8~(+)T细胞及B细胞的百分比评价其免疫调节作用；ELISA法检测白细胞介素-6（IL-6）、IL-10、肿瘤坏死因子-α（TNF-α）及γ干扰素（IFN-γ）的表达量评价其抗炎作用。实验中所有操作均遵循美国国立卫生研究院(NIH)及北京市实验动物伦理委员会的规定，并经过中国中医科学院中药研究所动物伦理委员会批准。结果显示，苦参碱氯化钠注射液高剂量组（36.67 mL·kg~(-1)·d~(-1)）和低剂量组（18.33 mL·kg~(-1)·d~(-1)）腹腔注射给药显著减轻模型小鼠肺组织病理损伤，肺指数抑制率分别为86.86%和76.53%；减少外周血CD4~(+)T细胞、CD8~(+)T细胞及B细胞的百分比，以及IL-6、IL-10、TNF-α和IFN-γ的表达量，抑制肺组织中病毒载量。以上结果表明，苦参碱氯化钠注射液对人冠状病毒肺炎寒湿疫毒袭肺证病证结合小鼠模型具有显著的治疗作用，其机制与抑制病毒复制、调节免疫功能、抑制炎症因子释放等作用有关。本研究为苦参碱氯化钠注射液临床用药提供了实验室数据支持，研究结果显示该药在开发为防治新型冠状病毒肺炎药物方面具有很好的前景，对现阶段抗击新型冠状病毒肺炎具有重要意义。	苦参碱氯化钠注射液; 新型冠状病毒肺炎; 寒湿疫毒袭肺; 小鼠病证结合模型; 免疫调节; 炎性因子	NA			
2020-03-27	血浆置换和托珠单抗治疗六例2019冠状病毒病（COVID-19）重型患者临床分析	NA	NA	浙江大学学报(医学版)	目的：分析血浆置换和托珠单抗治疗2019冠状病毒病（COVID-19）重型患者的疗效。方法：回顾性分析2020年1月25日至2月25日在蚌埠医学院第一附属医院感染应急病区接受治疗的6例COVID-19重型患者的临床资料（3例采用血浆置换治疗，3例采用托珠单抗治疗）。观察血浆置换和托珠单抗治疗对患者体内过度炎症反应的抑制作用。结果：血浆置换治疗后，3例患者炎症水平下降明显（C反应蛋白和IL-6下降），淋巴细胞和凝血酶原时间均有改善；托珠单抗治疗后，3例患者炎症水平未见明显下降，淋巴细胞计数和凝血酶原时间也无明显改善。结论：重型COVID-19患者采用血浆置换治疗后炎症因子水平明显降低或恢复正常，而托珠单抗治疗患者炎症因子下降不明显。因此对于炎症反应强烈的重型COVID-19患者，血浆置换可能是首选。	严重急性呼吸综合征冠状病毒2; 2019冠状病毒病; 新型冠状病毒肺炎; 血浆置换; 托珠单抗	NA			
2020-03-27	血清hs-CRP、IL-6、PCT对新型冠状病毒肺炎患者的诊断及预后评估的临床意义	NA	NA	现代药物与临床	目的 探讨检测超敏C反应蛋白(hs-CRP)、白细胞介素6(IL-6)、降钙素原(PCT)对新型冠状病毒肺炎(COVID-19)患者预后评估的临床价值。方法 选择150例COVID-19患者按诊断标准分为4组:轻型组(48例)、普通型组(45例)、重型组(35例)、危重型组(22例),测定各组患者血清hs-CRP、IL-6、PCT水平,并分析血清hs-CRP、IL-6、PCT水平对COVID-19患者预后评估以及对死亡风险的预测。结果 对于血清hs-CRP、IL-6、PCT水平,危重型组 重型组 普通型组 轻型组,差异均有统计学意义(P<0.05)。随着患者病情的加重,APACHEⅡ评分也逐渐升高,但差异无统计学意义。血清hs-CRP、IL-6、PCT三者联合检测对患者预后的判断强于单一项目。与存活组比较,死亡组的hs-CRP、IL-6、PCT明显升高,两组比较差异具有统计学意义(P<0.05)。血清hs-CRP、IL-6、PCT水平联合检测在预测COVID-19死亡风险的准确率大于单一项目(P<0.05),与APACHE Ⅱ评分相差不大。结论 血清hs-CRP、IL-6、PCT联合检测有助于判断COVID-19患者的预后,并且可以用来评估COVID-19患者的死亡风险。	新型冠状病毒肺炎; 超敏C反应蛋白; 白细胞介素6; 降钙素原	NA			
2020-03-20	[Advances in the research of cytokine storm mechanism induced by Corona Virus Disease 2019 and the corresponding immunotherapies]	https://dx.doi.org/10.3760/cma.j.cn501120-20200224-00088	2020	Zhonghua Shao Shang Za Zhi	Corona Virus Disease 2019 (COVID-19) has seriously affected the treatment of patients and social stability. In the later stage of disease, some COVID-19 patients may develop into acute respiratory distress syndrome or even multiple organ failure. However, one of the most important mechanism underlying the deterioration of disease is cytokine storm. At present, some therapies such as interleukin-6 antibody blocker, stem cell therapy, and transfusion of convalescent plasma have been applied to counteract the cytokine storm and have made some progress. This article reviews the influences of cytokine storm syndrome on the COVID-19 and the corresponding immunotherapies to resist cytokine storm.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32114747; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32114747&id=10.3760%2Fcma.j.cn501120-20200224-00088&issn=1009-2587&isbn=&volume=36&issue=0&spage=E005&pages=E005&date=2020&title=Zhonghua+Shao+Shang+Za+Zhi&atitle=%5BAdvances+in+the+research+of+cytokine+storm+mechanism+induced+by+Corona+Virus+Disease+2019+and+the+corresponding+immunotherapies%5D.&aulast=Chen&pid=%3Cauthor%3EChen+C%2CZhang+XR%2CJu+ZY%2CHe+WF%3C%2Fauthor%3E&%3CAN%3E32114747%3C%2FAN%3E&%3CDT%3EEnglish+Abstract%3C%2FDT%3E			
2020-03-20	A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19	10.1101/2020.03.11.986836	2020	bioRxiv	The global spread of SARS-CoV-2 requires an urgent need to find effective therapeutics for the treatment of COVID-19. We developed a data-driven drug repositioning framework, which applies both machine learning and statistical analysis approaches to systematically integrate and mine large-scale knowledge graph, literature and transcriptome data to discover the potential drug candidates against SARS-CoV-2. The retrospective study using the past SARS-CoV and MERS-CoV data demonstrated that our machine learning based method can successfully predict effective drug candidates against a specific coronavirus. Our in silico screening followed by wet-lab validation indicated that a poly-ADP-ribose polymerase 1 (PARP1) inhibitor, CVL218, currently in Phase I clinical trial, may be repurposed to treat COVID-19. Our in vitro assays revealed that CVL218 can exhibit effective inhibitory activity against SARS-CoV-2 replication without obvious cytopathic effect. In addition, we showed that CVL218 is able to suppress the CpG-induced IL-6 production in peripheral blood mononuclear cells, suggesting that it may also have anti-inflammatory effect that is highly relevant to the prevention immunopathology induced by SARS-CoV-2 infection. Further pharmacokinetic and toxicokinetic evaluation in rats and monkeys showed a high concentration of CVL218 in lung and observed no apparent signs of toxicity, indicating the appealing potential of this drug for the treatment of the pneumonia caused by SARS-CoV-2 infection. Moreover, molecular docking simulation suggested that CVL218 may bind to the N-terminal domain of nucleocapsid (N) protein of SARS-CoV-2, providing a possible model to explain its antiviral action. We also proposed several possible mechanisms to explain the antiviral activities of PARP1 inhibitors against SARS-CoV-2, based on the data present in this study and previous evidences reported in the literature. In summary, the PARP1 inhibitor CVL218 discovered by our data-driven drug repositioning framework can serve as a potential therapeutic agent for the treatment of COVID-19.	NA	http://biorxiv.org/content/early/2020/03/12/2020.03.11.986836.abstract			
2020-03-20	Aberrant pathogenic GM-CSF+ T cells and inflammatory CD14+CD16+ monocytes in severe pulmonary syndrome patients of a new coronavirus	10.1101/2020.02.12.945576	2020	bioRxiv	Pathogenic human coronavirus infections, such as severe acute respiratory syndrome CoV (SARS-CoV) and Middle East respiratory syndrome CoV (MERS-CoV), cause high morbidity and mortality 1,2. Recently, a severe pneumonia-associated respiratory syndrome caused by a new coronavirus was reported at December 2019 (2019-nCoV) in the city Wuhan, Hubei province, China3–5, which was also named as pneumonia-associated respiratory syndrome (PARS)6. Up to 9th of February 2020, at least 37, 251 cases have been reported with 812 fatal cases according to the report from China CDC. However, the immune mechanism that potential orchestrated acute mortality from patients of 2019-nCoV is still unknown. Here we show that after the 2019-nCoV infection, CD4+T lymphocytes are rapidly activated to become pathogenic T helper (Th) 1 cells and generate GM-CSF etc. The cytokines environment induces inflammatory CD14+CD16+ monocytes with high expression of IL-6 and accelerates the inflammation. These aberrant and excessive immune cells may enter the pulmonary circulation in huge numbers and play an immune damaging role to causing lung functional disability and quick mortality. Our results demonstrate that excessive non-effective host immune responses by pathogenic T cells and inflammatory monocytes may associate with severe lung pathology. Therefore, we suggest that monoclonal antibody that targets the GM-CSF or interleukin 6 receptor may potentially curb immunopathology caused by 2019-nCoV and consequently win more time for virus clearance.	NA	http://biorxiv.org/content/early/2020/02/20/2020.02.12.945576.abstract			
2020-03-20	AVNP2 protects against cognitive impairments induced by C6 glioma by suppressing tumour associated inflammation in rats	https://dx.doi.org/10.1016/j.bbi.2020.02.009	2020	Brain, Behavior, & Immunity	Glioblastoma is a kind of malignant tumour and originates from the central nervous system. In the last century, some researchers and clinician have noticed that the psychosocial and neurocognitive functioning of patients with malignant gliomas can be impaired. Many clinical studies have demonstrated that part of patients, adults or children, diagnosed with glioblastoma will suffer from cognitive deficiency during their clinical course, especially in long-term survivors. Many nanoparticles (NPs) can inhibit the biological functions of tumours by modulating tumour-associated inflammation, which provokes angiogenesis and tumour growth. As one of the best antiviral nanoparticles (AVNPs), AVNP2 is the 2nd generation of AVNP2 that have been conjugated to graphite-graphene for improving physiochemical performance and reducing toxicity. AVNP2 inactivates viruses, such as the H1N1 and H5N1influenza viruses and even the SARS coronavirus, while it inhibits bacteria, such as MRSA and E. coli. As antimicrobials, nanoparticles are considered to be one of the vectors for the administration of therapeutic compounds. Yet, little is known about their potential functionalities and toxicities to the neurotoxic effects of cancer. Herein, we explored the functionality of AVNP2 on inhibiting C6 in glioma-bearing rats. The novel object-recognition test and open-field test showed that AVNP2 significantly improved the neuro-behaviour affected by C6 glioma. AVNP2 also alleviated the decline of long-term potentiation (LTP) and the decreased density of dendritic spines in the CA1 region induced by C6. Western blot assay and immunofluorescence staining showed that the expressions of synaptic-related proteins (PSD-95 and SYP) were increased, and these findings were in accordance with the results mentioned above. It revealed that the sizes of tumours in C6 glioma-bearing rats were smaller after treatment with AVNP2. The decreased expression of inflammatory factors (IL-1beta, IL-6 and TNF-alpha) by Western blotting assay and ELISA, angiogenesis protein (VEGF) by Western blotting assay and other related proteins (BDNF, NF-kB, iNOS and COX-2) by Western blotting assay in peri-tumour tissue indicated that AVNP2 could control tumour-associated inflammation, thus efficiently ameliorating the local inflammatory condition and, to some extent, inhibiting angiogenesis in C6-bearing rats. In conclusion, our results suggested that AVNP2 could have an effect on the peri-tumor environment, obviously restraining the growth progress of gliomas, and eventually improving cognitive levels in C6-bearing rats.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32097763; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32097763&id=10.1016%2Fj.bbi.2020.02.009&issn=0889-1591&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Brain%2C+Behavior%2C+%26+Immunity&atitle=AVNP2+protects+against+cognitive+impairments+induced+by+C6+glioma+by+suppressing+tumour+associated+inflammation+in+rats.&aulast=Li&pid=%3Cauthor%3ELi+J%2CLiu+M%2CGao+J%2CJiang+Y%2CWu+L%2CCheong+YK%2CRen+G%2CYang+Z%3C%2Fauthor%3E&%3CAN%3E32097763%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Clinical features of severe pediatric patients with coronavirus disease 2019 in Wuhan: a single center’s observational study	10.1007/s12519-020-00354-4	2020	World Journal of Pediatrics	An outbreak of coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 was first detected in Wuhan, Hubei, China. People of all ages are susceptible to SARS-CoV-2 infection. No information on severe pediatric patients with COVID-19 has been reported. We aimed to describe the clinical features of severe pediatric patients with COVID-19. We included eight severe or critically ill patients with COVID-19 who were treated at the Intensive Care Unit (ICU), Wuhan Children’s Hospital from January 24 to February 24. We collected information including demographic data, symptoms, imaging data, laboratory findings, treatments and clinical outcomes of the patients with severe COVID-19. The onset age of the eight patients ranged from 2 months to 15 years; six were boys. The most common symptoms were polypnea (8/8), followed by fever (6/8) and cough (6/8). Chest imaging showed multiple patch-like shadows in seven patients and ground-glass opacity in six. Laboratory findings revealed normal or increased whole blood counts (7/8), increased C-reactive protein, procalcitonin and lactate dehydrogenase (6/8), and abnormal liver function (4/8). Other findings included decreased CD16 + CD56 (4/8) and Th/Ts*(1/8), increased CD3 (2/8), CD4 (4/8) and CD8 (1/8), IL-6 (2/8), IL-10 (5/8) and IFN-γ (2/8). Treatment modalities were focused on symptomatic and respiratory support. Two critically ill patients underwent invasive mechanical ventilation. Up to February 24, 2020, three patients remained under treatment in ICU, the other five recovered and were discharged home. In this series of severe pediatric patients in Wuhan, polypnea was the most common symptom, followed by fever and cough. Common imaging changes included multiple patch-like shadows and ground-glass opacity; and a cytokine storm was found in these patients, which appeared more serious in critically ill patients.	NA	http://link.springer.com/10.1007/s12519-020-00354-4			
2020-03-20	Diagnostic Utility of Clinical Laboratory Data Determinations for Patients with the Severe COVID-19	https://dx.doi.org/10.1002/jmv.25770	2020	Journal of Medical Virology	The role of clinical laboratory data in the differential diagnosis of the severe forms of COVID-19 has not been definitely established. The aim of this study was to look for the warning index in severe COVID-19 patients. We investigated forty-three adult patients with COVID-19. The patients were classified into mild group (28 patients) and severe group (15 patients). Comparison of the haematological parameters between the mild and severe groups showed significant differences in IL-6, D-Dimer, GLU, TT, FIB and CRP (P <0.05). The optimal threshold and area under the ROC curve of IL-6 were 24.3 pg/mL and 0.795 respectively, while those of D-Dimer were 0.28 micro g/L and 0.750, respectively. The area under the ROC curve (AUC) of IL-6 combined with D-Dimer was 0.840. The specificity of predicting the severity of COVID-19 during IL-6 and D-Dimer tandem testing was up to 93.3%, while the sensitivity of IL-6 and D-Dimer by parallel test in the severe COVID-19 was 96.4%. IL-6 and D-Dimer were closely related to the occurrence of severe COVID-19 in the adult patients, and their combined detection had the highest specificity and sensitivity for early prediction of the severity of COVID-19 patients, which has important clinical value. This article is protected by copyright. All rights reserved.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32181911; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32181911&id=10.1002%2Fjmv.25770&issn=0146-6615&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Journal+of+Medical+Virology&atitle=Diagnostic+Utility+of+Clinical+Laboratory+Data+Determinations+for+Patients+with+the+Severe+COVID-19.&aulast=Gao&pid=%3Cauthor%3EGao+Y%2CLi+T%2CHan+M%2CLi+X%2CWu+D%2CXu+Y%2CZhu+Y%2CLiu+Y%2CWang+X%2CWang+L%3C%2Fauthor%3E&%3CAN%3E32181911%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Epidemiological and clinical characteristics of 46 newly-admitted coronavirus disease 2019 cases in Beijing	NA	2020	Chinese Journal of Infectious Diseases	Objective To investigate and analyze the epidemiological and clinical characteristics of some cases of coronavirus disease 2019 (COVID-19) in Beijing. Methods A retrospective study was conducted to analyze the data of 46 patients with COVID-19 in Beijing from 20th January 2020 to 8th February 2020 at the Fifth Medical Center of the PLA General Hospital. Features of clinical symptoms, laboratory inspections and imaging inspections were analyzed. Statistical analysis used Fisher exact test. If P &lt;0.05, post-hoc test was used for pairwise comparison, and the statistics were corrected by Bonferroni test. Results Among the 46 patients included in this study, 27 were male and 19 were female. The age range was between 3 - 79 years old, and the mean age was (41.8 &plusmn; 16.3) years old. The average incubation period was (4.85 &plusmn; 3.00) days. A total of 26 cases (56.5%) were clustered patients, and 12 (26.1%), 23 (50.0%) and 11 patients (23.9%)were assigned to the mild group, common group, and sever group, respectively. Fever (39.8%), cough (27.6%), and fatigue (25.3%) was the main clinical symptom for these patients. The decrease in white blood cell counts occurred in 12 patients, four had the decrease in T lymphocyte counts, 17 had the decrease in CD4 + T lymphocyte counts, seven had the decrease in CD8 + T lymphocyte counts, 21 had the increase level of C-reactive protein (45.7%), and IL-6 level increased in 32 cases (69.6%), erythrocyte sedimentation rate increased in 20 cases(50.0%), serum ferritin level increased in 26 cases (56.5%), and blood lactate level increased in nine cases. There was a statistically significant difference in the number of cases in which the absolute value of T lymphocytes and of CD8 + T lymphocytes decreased among the mild, common and severe groups (all P &lt;0.05). Comparing the number of cases in the three groups with elevated C-reactive protein, interleukin-6, erythrocyte sedimentation rate, serum ferritin and blood lactate levels, the differences were statistically significant (all P &lt;0.05). The number of cases with elevated C-reactive protein levels was higher in severe group than that in mild and common group. The number of cases with elevated interleukin-6, erythrocyte sedimentation rate, and serum ferritin levels were higher in severe group than in mild group. The number of cases with elevated blood lactic acid levels was higher in severe group than in mild group. The differences between the above groups were statistically significant (both adjusted P &lt;0.017). Analysis of chest X-rays showed that 34 patients (73.9%) had inflammation in the lungs. Conclusions The epidemiological characteristics of cases with COVID-19 in Beijing are mainly imported cases and clustered cases. The clinical manifestations are mainly fever , fatigue and cough. C-reactive protein, interleukin-6, red blood cell sedimentation rate, serum ferritin and blood lactate levels are higher in severe patients.	NA	NA			
2020-03-20	Favipiravir Combined With Tocilizumab in the Treatment of Corona Virus Disease 2019	NA	2020	NA	NA	covid-19	https://ClinicalTrials.gov/show/NCT04310228			
2020-03-20	Feline Infectious Peritonitis as a Systemic Inflammatory Disease: Contribution of Liver and Heart to the Pathogenesis	10.3390/v11121144	2019	Viruses	Feline infectious peritonitis (FIP) is a fatal immune-mediated disease of cats, induced by feline coronavirus (FCoV). A combination of as yet poorly understood host and viral factors combine to cause a minority of FCoV-infected cats to develop FIP. Clinicopathological features include fever, vasculitis, and serositis, with or without effusions; all of which indicate a pro-inflammatory state with cytokine release. As a result, primary immune organs, as well as circulating leukocytes, have thus far been of most interest in previous studies to determine the likely sources of these cytokines. Results have suggested that these tissues alone may not be sufficient to induce the observed inflammation. The current study therefore focussed on the liver and heart, organs with a demonstrated ability to produce cytokines and therefore with huge potential to exacerbate inflammatory processes. The IL-12:IL-10 ratio, a marker of the immune system's inflammatory balance, was skewed towards the pro-inflammatory IL-12 in the liver of cats with FIP. Both organs were found to upregulate mRNA expression of the inflammatory triad of cytokines IL-1β, IL-6, and TNF-α in FIP. This amplifying step may be one of the missing links in the pathogenesis of this enigmatic disease. [ABSTRACT FROM AUTHOR]; Copyright of Viruses (1999-4915) is the property of MDPI Publishing and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)	PATHOLOGY; PERITONITIS; ORGANS (Anatomy); INFLAMMATION; LIVER diseases; CAT diseases; cardiomyocytes; feline coronavirus; feline infectious peritonitis; hepatocytes; inflammatory cytokines; pathogenesis; systemic inflammatory response	http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=140943003&site=ehost-live			
